Country_Code,Year,Crime_Count,Crime_Type
FRA,1999,953.0,Homicide
FRA,2000,1051.0,Homicide
FRA,2001,1047.0,Homicide
FRA,2002,1119.0,Homicide
FRA,2003,987.0,Homicide
FRA,2004,990.0,Homicide
FRA,2005,976.0,Homicide
FRA,2006,879.0,Homicide
FRA,2007,993.0,Homicide
FRA,2008,1021.0,Homicide
FRA,2009,819.0,Homicide
FRA,2010,796.0,Homicide
FRA,2011,856.0,Homicide
FRA,2012,784.0,Homicide
FRA,2013,777.0,Homicide
FRA,2014,792.0,Homicide
FRA,2015,1012.0,Homicide
FRA,2016,779.0,Homicide
FRA,2017,710.0,Homicide
FRA,2018,696.0,Homicide
FRA,2019,753.0,Homicide
FRA,2020,692.0,Homicide
FRA,2021,734.0,Homicide
FRA,2022,821.0,Homicide
FRA,2023,887.0,Homicide
FRA,2024,897.0,Homicide
GEO,1990,270.0,Homicide
GEO,1991,419.0,Homicide
GEO,1992,770.0,Homicide
GEO,1993,878.0,Homicide
GEO,1994,578.0,Homicide
GEO,1995,391.0,Homicide
GEO,1996,270.0,Homicide
GEO,1997,285.0,Homicide
GEO,1998,243.0,Homicide
GEO,1999,244.0,Homicide
GEO,2000,239.0,Homicide
GEO,2001,263.0,Homicide
GEO,2002,292.0,Homicide
GEO,2004,298.0,Homicide
GEO,2005,403.0,Homicide
GEO,2006,323.0,Homicide
GEO,2007,330.0,Homicide
GEO,2008,263.0,Homicide
GEO,2009,210.0,Homicide
GEO,2010,187.0,Homicide
GEO,2016,39.0,Homicide
GEO,2017,91.0,Homicide
GEO,2018,89.0,Homicide
GEO,2019,77.0,Homicide
DEU,1990,931.0,Homicide
DEU,1991,1127.0,Homicide
DEU,1992,1158.0,Homicide
DEU,1993,1348.0,Homicide
DEU,1994,1949.0,Homicide
DEU,1995,2032.0,Homicide
DEU,1996,1923.0,Homicide
DEU,1997,1800.0,Homicide
DEU,1998,1602.0,Homicide
DEU,1999,1326.0,Homicide
DEU,2000,1364.0,Homicide
DEU,2001,1181.0,Homicide
DEU,2002,1172.0,Homicide
DEU,2003,1097.0,Homicide
DEU,2004,1112.0,Homicide
DEU,2005,1044.0,Homicide
DEU,2006,988.0,Homicide
DEU,2007,888.0,Homicide
DEU,2008,831.0,Homicide
DEU,2009,803.0,Homicide
DEU,2010,793.0,Homicide
DEU,2011,738.0,Homicide
DEU,2012,659.0,Homicide
DEU,2013,682.0,Homicide
DEU,2014,716.0,Homicide
DEU,2015,682.0,Homicide
DEU,2016,963.0,Homicide
DEU,2017,813.0,Homicide
DEU,2018,788.0,Homicide
DEU,2019,623.0,Homicide
DEU,2020,782.0,Homicide
DEU,2021,695.0,Homicide
DEU,2022,686.0,Homicide
DEU,2023,770.0,Homicide
GHA,2001,433.0,Homicide
GHA,2002,401.0,Homicide
GHA,2003,436.0,Homicide
GHA,2004,452.0,Homicide
GHA,2005,393.0,Homicide
GHA,2006,412.0,Homicide
GHA,2007,399.0,Homicide
GHA,2008,430.0,Homicide
GHA,2009,427.0,Homicide
GHA,2010,422.0,Homicide
GHA,2011,423.0,Homicide
GHA,2012,560.0,Homicide
GHA,2013,551.0,Homicide
GHA,2014,543.0,Homicide
GHA,2015,525.0,Homicide
GHA,2016,549.0,Homicide
GHA,2017,609.0,Homicide
GHA,2018,500.0,Homicide
GHA,2019,571.0,Homicide
GHA,2020,555.0,Homicide
GHA,2021,603.0,Homicide
GHA,2022,607.0,Homicide
GRC,1990,104.0,Homicide
GRC,1991,138.0,Homicide
GRC,1992,137.0,Homicide
GRC,1993,150.0,Homicide
GRC,1994,133.0,Homicide
GRC,1995,151.0,Homicide
GRC,1996,169.0,Homicide
GRC,1997,203.0,Homicide
GRC,1998,176.0,Homicide
GRC,1999,155.0,Homicide
GRC,2001,132.0,Homicide
GRC,2002,94.0,Homicide
GRC,2004,111.0,Homicide
GRC,2005,132.0,Homicide
GRC,2006,110.0,Homicide
GRC,2007,130.0,Homicide
GRC,2008,144.0,Homicide
GRC,2009,152.0,Homicide
GRC,2010,176.0,Homicide
GRC,2011,184.0,Homicide
GRC,2012,166.0,Homicide
GRC,2013,153.0,Homicide
GRC,2014,107.0,Homicide
GRC,2015,93.0,Homicide
GRC,2016,84.0,Homicide
GRC,2017,86.0,Homicide
GRC,2018,99.0,Homicide
GRC,2019,78.0,Homicide
GRC,2020,78.0,Homicide
GRC,2021,89.0,Homicide
GRC,2022,117.0,Homicide
GRC,2023,86.0,Homicide
GRL,1992,13.0,Homicide
GRL,1993,12.0,Homicide
GRL,1994,6.0,Homicide
GRL,1995,11.0,Homicide
GRL,1996,3.0,Homicide
GRL,1997,11.0,Homicide
GRL,1998,6.0,Homicide
GRL,1999,11.0,Homicide
GRL,2000,13.0,Homicide
GRL,2001,17.0,Homicide
GRL,2002,12.0,Homicide
GRL,2003,5.0,Homicide
GRL,2004,11.0,Homicide
GRL,2005,10.0,Homicide
GRL,2006,8.0,Homicide
GRL,2007,8.0,Homicide
GRL,2008,8.0,Homicide
GRL,2009,10.0,Homicide
GRL,2010,11.0,Homicide
GRL,2011,1.0,Homicide
GRL,2012,8.0,Homicide
GRL,2013,7.0,Homicide
GRL,2014,4.0,Homicide
GRL,2015,4.0,Homicide
GRL,2016,3.0,Homicide
GRD,2000,15.0,Homicide
GRD,2001,6.0,Homicide
GRD,2002,14.0,Homicide
GRD,2003,9.0,Homicide
GRD,2004,6.0,Homicide
GRD,2005,11.0,Homicide
GRD,2006,12.0,Homicide
GRD,2007,11.0,Homicide
GRD,2008,16.0,Homicide
GRD,2009,7.0,Homicide
GRD,2010,10.0,Homicide
GRD,2011,4.0,Homicide
GRD,2012,14.0,Homicide
GRD,2013,6.0,Homicide
GRD,2014,8.0,Homicide
GRD,2015,6.0,Homicide
GRD,2016,11.0,Homicide
GRD,2017,12.0,Homicide
GRD,2018,12.0,Homicide
GRD,2019,16.0,Homicide
GRD,2020,14.0,Homicide
GRD,2021,5.0,Homicide
GRD,2022,8.0,Homicide
GRD,2023,16.0,Homicide
GTM,1992,2669.0,Homicide
GTM,1993,3231.0,Homicide
GTM,1994,3239.0,Homicide
GTM,1995,3260.0,Homicide
GTM,1996,3619.0,Homicide
GTM,1997,3998.0,Homicide
GTM,1998,3310.0,Homicide
GTM,1999,2655.0,Homicide
GTM,2000,2904.0,Homicide
GTM,2001,3230.0,Homicide
GTM,2002,3631.0,Homicide
GTM,2003,4237.0,Homicide
GTM,2004,4507.0,Homicide
GTM,2005,5338.0,Homicide
GTM,2006,5885.0,Homicide
GTM,2007,5781.0,Homicide
GTM,2008,6292.0,Homicide
GTM,2009,6498.0,Homicide
GTM,2010,5960.0,Homicide
GTM,2011,5681.0,Homicide
GTM,2012,5155.0,Homicide
GTM,2013,5155.0,Homicide
GTM,2014,5253.0,Homicide
GTM,2017,5435.0,Homicide
GTM,2018,4869.0,Homicide
GTM,2019,4437.0,Homicide
GTM,2020,3157.0,Homicide
GTM,2021,3563.0,Homicide
GTM,2022,3935.0,Homicide
GTM,2023,4235.0,Homicide
GNB,2016,64.0,Homicide
GNB,2017,21.0,Homicide
GUY,1990,90.0,Homicide
GUY,1991,192.0,Homicide
GUY,1992,105.0,Homicide
GUY,1993,117.0,Homicide
GUY,1994,108.0,Homicide
GUY,1995,109.0,Homicide
GUY,1996,88.0,Homicide
GUY,1997,87.0,Homicide
GUY,1998,113.0,Homicide
GUY,1999,91.0,Homicide
GUY,2000,76.0,Homicide
GUY,2001,80.0,Homicide
GUY,2002,143.0,Homicide
GUY,2003,209.0,Homicide
GUY,2004,131.0,Homicide
GUY,2005,142.0,Homicide
GUY,2006,153.0,Homicide
GUY,2007,115.0,Homicide
GUY,2008,158.0,Homicide
GUY,2009,117.0,Homicide
GUY,2010,140.0,Homicide
GUY,2011,130.0,Homicide
GUY,2012,139.0,Homicide
GUY,2013,155.0,Homicide
GUY,2014,149.0,Homicide
GUY,2015,149.0,Homicide
GUY,2016,142.0,Homicide
GUY,2017,115.0,Homicide
GUY,2018,111.0,Homicide
GUY,2019,136.0,Homicide
GUY,2020,157.0,Homicide
GUY,2021,131.0,Homicide
GUY,2022,131.0,Homicide
GUY,2023,158.0,Homicide
HTI,2007,486.0,Homicide
HTI,2008,498.0,Homicide
HTI,2009,598.0,Homicide
HTI,2010,677.0,Homicide
HTI,2011,914.0,Homicide
HTI,2012,1033.0,Homicide
HTI,2013,1039.0,Homicide
HTI,2014,980.0,Homicide
HTI,2015,1071.0,Homicide
HTI,2016,1028.0,Homicide
HTI,2018,743.0,Homicide
HTI,2020,1280.0,Homicide
HTI,2021,1615.0,Homicide
HTI,2022,2183.0,Homicide
HTI,2023,4789.0,Homicide
HND,1990,495.5328,Homicide
HND,1991,703.7932,Homicide
HND,1992,955.10614,Homicide
HND,1993,1252.5227,Homicide
HND,1994,1682.4454,Homicide
HND,1995,1534.0,Homicide
HND,1999,2563.0,Homicide
HND,2000,3176.0,Homicide
HND,2001,3488.0,Homicide
HND,2002,3623.0,Homicide
HND,2003,4073.0,Homicide
HND,2004,3639.0,Homicide
HND,2005,3212.0,Homicide
HND,2006,3118.0,Homicide
HND,2007,3588.0,Homicide
HND,2008,4455.0,Homicide
HND,2009,5280.0,Homicide
HND,2010,6236.0,Homicide
HND,2011,7104.0,Homicide
HND,2012,7172.0,Homicide
HND,2013,6431.0,Homicide
HND,2014,5891.0,Homicide
HND,2015,5148.0,Homicide
HND,2016,5150.0,Homicide
HND,2017,3864.0,Homicide
HND,2018,3709.0,Homicide
HND,2019,4078.0,Homicide
HND,2020,3613.0,Homicide
HND,2021,3931.0,Homicide
HND,2022,3659.0,Homicide
HND,2023,3347.0,Homicide
HKG,1990,137.0,Homicide
HKG,1991,92.0,Homicide
HKG,1992,108.0,Homicide
HKG,1993,86.0,Homicide
HKG,1994,96.0,Homicide
HKG,1995,73.0,Homicide
HKG,1996,77.0,Homicide
HKG,1997,102.0,Homicide
HKG,1998,64.0,Homicide
HKG,1999,63.0,Homicide
HKG,2000,43.0,Homicide
HKG,2001,66.0,Homicide
HKG,2002,69.0,Homicide
HKG,2003,52.0,Homicide
HKG,2004,45.0,Homicide
HKG,2005,34.0,Homicide
HKG,2006,35.0,Homicide
HKG,2007,18.0,Homicide
HKG,2008,36.0,Homicide
HKG,2009,47.0,Homicide
HKG,2010,35.0,Homicide
HKG,2011,17.0,Homicide
HKG,2012,27.0,Homicide
HKG,2013,62.0,Homicide
HKG,2014,27.0,Homicide
HKG,2015,22.0,Homicide
HKG,2016,28.0,Homicide
HKG,2017,24.0,Homicide
HKG,2018,48.0,Homicide
HKG,2019,24.0,Homicide
HKG,2020,22.0,Homicide
HKG,2021,23.0,Homicide
HKG,2022,30.0,Homicide
HKG,2023,28.0,Homicide
HUN,1990,201.0,Homicide
HUN,1991,307.0,Homicide
HUN,1992,305.0,Homicide
HUN,1993,298.0,Homicide
HUN,1994,313.0,Homicide
HUN,1995,296.0,Homicide
HUN,1996,271.0,Homicide
HUN,1997,289.0,Homicide
HUN,1998,289.0,Homicide
HUN,1999,253.0,Homicide
HUN,2000,205.0,Homicide
HUN,2001,254.0,Homicide
HUN,2002,203.0,Homicide
HUN,2003,228.0,Homicide
HUN,2004,209.0,Homicide
HUN,2005,164.0,Homicide
HUN,2006,174.0,Homicide
HUN,2007,154.0,Homicide
HUN,2008,181.0,Homicide
HUN,2009,139.0,Homicide
HUN,2010,138.0,Homicide
HUN,2011,145.0,Homicide
HUN,2012,124.0,Homicide
HUN,2013,154.0,Homicide
HUN,2014,146.0,Homicide
HUN,2015,221.0,Homicide
HUN,2016,202.0,Homicide
HUN,2017,160.0,Homicide
HUN,2018,86.0,Homicide
HUN,2019,65.0,Homicide
HUN,2020,80.0,Homicide
HUN,2021,75.0,Homicide
HUN,2022,94.0,Homicide
HUN,2023,70.0,Homicide
ISL,1994,0.0,Homicide
ISL,1995,0.0,Homicide
ISL,1996,1.0,Homicide
ISL,1997,2.0,Homicide
ISL,1998,0.0,Homicide
ISL,1999,2.0,Homicide
ISL,2000,5.0,Homicide
ISL,2001,1.0,Homicide
ISL,2002,4.0,Homicide
ISL,2005,3.0,Homicide
ISL,2006,0.0,Homicide
ISL,2007,2.0,Homicide
ISL,2008,0.0,Homicide
ISL,2009,1.0,Homicide
ISL,2010,2.0,Homicide
ISL,2011,3.0,Homicide
ISL,2012,1.0,Homicide
ISL,2013,1.0,Homicide
ISL,2014,1.0,Homicide
ISL,2015,3.0,Homicide
ISL,2016,1.0,Homicide
ISL,2017,3.0,Homicide
ISL,2018,3.0,Homicide
ISL,2019,1.0,Homicide
ISL,2020,5.0,Homicide
ISL,2021,2.0,Homicide
ISL,2022,4.0,Homicide
ISL,2023,5.0,Homicide
IND,1990,44162.0,Homicide
IND,1991,48574.0,Homicide
IND,1992,49688.0,Homicide
IND,1993,47947.0,Homicide
IND,1994,47458.0,Homicide
IND,1995,46386.0,Homicide
IND,1996,46912.0,Homicide
IND,1997,47418.0,Homicide
IND,1998,49292.0,Homicide
IND,1999,47781.0,Homicide
IND,2000,48167.0,Homicide
IND,2001,46420.0,Homicide
IND,2002,45736.0,Homicide
IND,2003,44331.0,Homicide
IND,2004,46490.0,Homicide
IND,2005,45095.0,Homicide
IND,2006,44961.0,Homicide
IND,2007,45362.0,Homicide
IND,2008,45999.0,Homicide
IND,2009,45824.0,Homicide
IND,2010,46460.0,Homicide
IND,2011,47640.0,Homicide
IND,2012,47478.0,Homicide
IND,2013,45878.0,Homicide
IND,2014,47356.0,Homicide
IND,2015,44373.0,Homicide
IND,2016,42320.0,Homicide
IND,2017,41832.0,Homicide
IND,2018,41651.0,Homicide
IND,2019,40976.0,Homicide
IND,2020,41171.0,Homicide
IND,2021,41330.0,Homicide
IND,2022,40130.0,Homicide
IDN,1998,1758.0,Homicide
IDN,1999,2090.0,Homicide
IDN,2000,2204.0,Homicide
IDN,2003,1635.0,Homicide
IDN,2004,1419.0,Homicide
IDN,2022,847.0,Homicide
IRN,2009,2215.0,Homicide
IRN,2013,2037.0,Homicide
IRN,2014,1936.0,Homicide
IRQ,1990,1168.0,Homicide
IRQ,1991,1171.0,Homicide
IRQ,1992,1397.0,Homicide
IRQ,1993,1118.0,Homicide
IRQ,1994,1267.0,Homicide
IRQ,2008,4596.0,Homicide
IRQ,2009,2554.0,Homicide
IRQ,2010,2691.0,Homicide
IRQ,2011,2634.0,Homicide
IRQ,2012,2697.0,Homicide
IRQ,2013,3339.0,Homicide
IRL,1990,17.0,Homicide
IRL,1991,23.0,Homicide
IRL,1992,25.0,Homicide
IRL,1993,23.0,Homicide
IRL,1994,25.0,Homicide
IRL,1995,43.0,Homicide
IRL,1996,42.0,Homicide
IRL,1997,38.0,Homicide
IRL,1998,38.0,Homicide
IRL,1999,38.0,Homicide
IRL,2000,37.0,Homicide
IRL,2001,52.0,Homicide
IRL,2002,52.0,Homicide
IRL,2003,37.0,Homicide
IRL,2004,30.0,Homicide
IRL,2005,52.0,Homicide
IRL,2006,62.0,Homicide
IRL,2007,78.0,Homicide
IRL,2008,51.0,Homicide
IRL,2009,53.0,Homicide
IRL,2010,54.0,Homicide
IRL,2011,42.0,Homicide
IRL,2012,51.0,Homicide
IRL,2013,47.0,Homicide
IRL,2014,47.0,Homicide
IRL,2015,27.0,Homicide
IRL,2016,33.0,Homicide
IRL,2017,38.0,Homicide
IRL,2018,38.0,Homicide
IRL,2019,32.0,Homicide
IRL,2020,31.0,Homicide
IRL,2021,22.0,Homicide
IRL,2022,44.0,Homicide
IRL,2023,34.0,Homicide
ISR,1990,147.0,Homicide
ISR,1991,112.0,Homicide
ISR,1992,149.0,Homicide
ISR,1993,141.0,Homicide
ISR,1994,140.0,Homicide
ISR,1995,112.0,Homicide
ISR,1996,117.0,Homicide
ISR,1997,156.0,Homicide
ISR,1998,147.0,Homicide
ISR,1999,137.0,Homicide
ISR,2000,154.0,Homicide
ISR,2001,193.0,Homicide
ISR,2002,208.0,Homicide
ISR,2003,171.0,Homicide
ISR,2004,159.0,Homicide
ISR,2005,169.0,Homicide
ISR,2006,153.0,Homicide
ISR,2007,135.0,Homicide
ISR,2008,120.0,Homicide
ISR,2009,144.0,Homicide
ISR,2010,150.0,Homicide
ISR,2011,147.0,Homicide
ISR,2012,128.0,Homicide
ISR,2013,131.0,Homicide
ISR,2014,129.0,Homicide
ISR,2015,120.0,Homicide
ISR,2016,110.0,Homicide
ISR,2017,136.0,Homicide
ISR,2018,124.0,Homicide
ISR,2019,142.0,Homicide
ISR,2020,147.0,Homicide
ISR,2021,173.0,Homicide
ISR,2022,148.0,Homicide
ITA,1990,1794.0,Homicide
ITA,1991,1938.0,Homicide
ITA,1992,1476.0,Homicide
ITA,1993,1071.0,Homicide
ITA,1994,969.0,Homicide
ITA,1995,1012.0,Homicide
ITA,1996,953.0,Homicide
ITA,1997,873.0,Homicide
ITA,1998,889.0,Homicide
ITA,1999,819.0,Homicide
ITA,2000,766.0,Homicide
ITA,2001,709.0,Homicide
ITA,2002,644.0,Homicide
ITA,2005,610.0,Homicide
ITA,2006,625.0,Homicide
ITA,2007,631.0,Homicide
ITA,2008,615.0,Homicide
ITA,2009,590.0,Homicide
ITA,2010,529.0,Homicide
ITA,2011,552.0,Homicide
ITA,2012,530.0,Homicide
ITA,2013,502.0,Homicide
ITA,2014,475.0,Homicide
ITA,2015,469.0,Homicide
ITA,2016,404.0,Homicide
ITA,2017,376.0,Homicide
ITA,2018,359.0,Homicide
ITA,2019,317.0,Homicide
ITA,2020,285.0,Homicide
ITA,2021,303.0,Homicide
ITA,2022,322.0,Homicide
ITA,2023,338.0,Homicide
JAM,1990,544.0,Homicide
JAM,1991,566.0,Homicide
JAM,1992,632.0,Homicide
JAM,1993,657.0,Homicide
JAM,1994,692.0,Homicide
JAM,1995,780.0,Homicide
JAM,1996,925.0,Homicide
JAM,1997,1038.0,Homicide
JAM,1998,859.0,Homicide
JAM,1999,854.0,Homicide
JAM,2000,887.0,Homicide
JAM,2001,1139.0,Homicide
JAM,2002,1045.0,Homicide
JAM,2003,975.0,Homicide
JAM,2004,1471.0,Homicide
JAM,2005,1674.0,Homicide
JAM,2006,1340.0,Homicide
JAM,2007,1584.0,Homicide
JAM,2008,1619.0,Homicide
JAM,2009,1683.0,Homicide
JAM,2010,1447.0,Homicide
JAM,2011,1133.0,Homicide
JAM,2012,1102.0,Homicide
JAM,2013,1202.0,Homicide
JAM,2014,1005.0,Homicide
JAM,2015,1209.0,Homicide
JAM,2016,1354.0,Homicide
JAM,2017,1647.0,Homicide
JAM,2018,1289.0,Homicide
JAM,2019,1340.0,Homicide
JAM,2020,1333.0,Homicide
JAM,2021,1474.0,Homicide
JAM,2022,1508.0,Homicide
JAM,2023,1400.0,Homicide
JPN,1990,676.0,Homicide
JPN,1991,639.0,Homicide
JPN,1992,673.0,Homicide
JPN,1993,715.0,Homicide
JPN,1994,751.0,Homicide
JPN,1995,724.0,Homicide
JPN,1996,652.0,Homicide
JPN,1997,710.0,Homicide
JPN,1998,775.0,Homicide
JPN,1999,736.0,Homicide
JPN,2000,678.0,Homicide
JPN,2001,697.0,Homicide
JPN,2002,662.0,Homicide
JPN,2003,697.0,Homicide
JPN,2004,699.0,Homicide
JPN,2005,643.0,Homicide
JPN,2006,619.0,Homicide
JPN,2007,574.0,Homicide
JPN,2008,654.0,Homicide
JPN,2009,506.0,Homicide
JPN,2010,465.0,Homicide
JPN,2011,442.0,Homicide
JPN,2012,429.0,Homicide
JPN,2013,370.0,Homicide
JPN,2014,395.0,Homicide
JPN,2015,363.0,Homicide
JPN,2016,362.0,Homicide
JPN,2017,306.0,Homicide
JPN,2018,334.0,Homicide
JPN,2019,319.0,Homicide
JPN,2020,318.0,Homicide
JPN,2021,285.0,Homicide
JPN,2022,289.0,Homicide
JPN,2023,285.0,Homicide
JOR,1990,120.0,Homicide
JOR,1991,121.0,Homicide
JOR,1992,141.0,Homicide
JOR,1993,165.0,Homicide
JOR,1994,197.0,Homicide
JOR,1995,35.0,Homicide
JOR,1996,45.0,Homicide
JOR,1997,42.0,Homicide
JOR,2007,112.0,Homicide
JOR,2008,120.0,Homicide
JOR,2009,102.0,Homicide
JOR,2010,128.0,Homicide
JOR,2011,142.0,Homicide
JOR,2012,168.0,Homicide
JOR,2013,164.0,Homicide
JOR,2014,183.0,Homicide
JOR,2015,169.0,Homicide
JOR,2016,148.0,Homicide
JOR,2017,133.0,Homicide
JOR,2018,94.0,Homicide
JOR,2019,122.0,Homicide
JOR,2020,108.0,Homicide
JOR,2021,114.0,Homicide
JOR,2022,126.0,Homicide
JOR,2023,113.0,Homicide
KAZ,1990,1475.0,Homicide
KAZ,1991,1512.0,Homicide
KAZ,1992,1880.0,Homicide
KAZ,1993,2586.0,Homicide
KAZ,1994,2549.0,Homicide
KAZ,1995,2447.0,Homicide
KAZ,1996,2625.0,Homicide
KAZ,1997,2581.0,Homicide
KAZ,1998,2531.0,Homicide
KAZ,1999,2374.0,Homicide
KAZ,2000,2325.0,Homicide
KAZ,2001,2160.0,Homicide
KAZ,2002,1967.0,Homicide
KAZ,2003,1991.0,Homicide
KAZ,2004,2091.0,Homicide
KAZ,2008,1807.0,Homicide
KAZ,2009,1771.0,Homicide
KAZ,2010,1387.0,Homicide
KAZ,2011,1420.0,Homicide
KAZ,2012,1266.0,Homicide
KAZ,2013,1120.0,Homicide
KAZ,2014,904.0,Homicide
KAZ,2015,853.0,Homicide
KAZ,2017,915.0,Homicide
KAZ,2020,606.0,Homicide
KAZ,2021,562.0,Homicide
KAZ,2022,511.0,Homicide
KEN,2004,1199.7,Homicide
KEN,2005,1083.6,Homicide
KEN,2006,1105.96,Homicide
KEN,2007,1101.66,Homicide
KEN,2008,1215.18,Homicide
KEN,2009,1907.48,Homicide
KEN,2010,1926.0,Homicide
KEN,2011,2271.0,Homicide
KEN,2012,2374.0,Homicide
KEN,2014,2305.0,Homicide
KEN,2015,2261.0,Homicide
KEN,2016,2363.0,Homicide
KEN,2017,2466.0,Homicide
KEN,2018,1569.0,Homicide
KEN,2019,1576.0,Homicide
KEN,2020,1859.0,Homicide
KEN,2021,2796.0,Homicide
KEN,2022,2643.0,Homicide
KIR,1991,0.0,Homicide
KIR,1992,0.0,Homicide
KIR,1993,0.0,Homicide
KIR,1994,0.0,Homicide
KIR,1995,0.0,Homicide
KIR,1996,1.0,Homicide
KIR,1997,0.0,Homicide
KIR,1998,0.0,Homicide
KIR,1999,0.0,Homicide
KIR,2000,3.0,Homicide
KIR,2001,4.0,Homicide
KIR,2008,7.0,Homicide
KIR,2009,1.0,Homicide
KIR,2010,4.0,Homicide
KIR,2011,11.0,Homicide
KIR,2012,8.0,Homicide
OWID_KOS,2008,113.0,Homicide
OWID_KOS,2009,73.0,Homicide
OWID_KOS,2010,106.0,Homicide
OWID_KOS,2011,62.0,Homicide
OWID_KOS,2012,90.0,Homicide
OWID_KOS,2013,41.0,Homicide
OWID_KOS,2014,55.0,Homicide
OWID_KOS,2015,42.0,Homicide
OWID_KOS,2016,38.0,Homicide
OWID_KOS,2017,48.0,Homicide
OWID_KOS,2018,44.0,Homicide
OWID_KOS,2019,24.0,Homicide
OWID_KOS,2020,37.0,Homicide
OWID_KOS,2021,33.0,Homicide
KWT,1996,16.0,Homicide
KWT,2001,39.0,Homicide
KWT,2002,23.0,Homicide
KWT,2003,29.0,Homicide
KWT,2004,43.0,Homicide
KWT,2005,41.0,Homicide
KWT,2006,45.0,Homicide
KWT,2007,59.0,Homicide
KWT,2008,38.0,Homicide
KWT,2009,49.0,Homicide
KWT,2010,60.0,Homicide
KWT,2011,59.0,Homicide
KWT,2012,61.0,Homicide
KWT,2017,46.0,Homicide
KWT,2018,37.0,Homicide
KWT,2019,16.0,Homicide
KWT,2020,11.0,Homicide
LVA,1992,259.0,Homicide
LVA,1993,387.0,Homicide
LVA,1994,348.0,Homicide
LVA,1995,288.0,Homicide
LVA,1996,268.0,Homicide
LVA,1997,272.0,Homicide
LVA,1998,250.0,Homicide
LVA,1999,229.0,Homicide
LVA,2000,238.0,Homicide
LVA,2001,219.0,Homicide
LVA,2002,214.0,Homicide
LVA,2012,70.0,Homicide
LVA,2013,50.0,Homicide
LVA,2014,64.0,Homicide
LVA,2015,67.0,Homicide
LVA,2016,69.0,Homicide
LVA,2017,81.0,Homicide
LVA,2018,84.0,Homicide
LVA,2019,65.0,Homicide
LVA,2020,70.0,Homicide
LVA,2021,57.0,Homicide
LVA,2022,67.0,Homicide
LVA,2023,47.0,Homicide
LBN,2008,183.0,Homicide
LBN,2009,145.0,Homicide
LBN,2010,163.0,Homicide
LBN,2011,168.0,Homicide
LBN,2012,194.0,Homicide
LBN,2013,236.0,Homicide
LBN,2014,240.0,Homicide
LBN,2015,231.0,Homicide
LBN,2016,235.0,Homicide
LBN,2017,246.0,Homicide
LBN,2018,172.0,Homicide
LBN,2019,182.0,Homicide
LBN,2020,128.0,Homicide
LSO,1990,519.0,Homicide
LSO,1991,549.0,Homicide
LSO,1992,640.0,Homicide
LSO,1993,665.0,Homicide
LSO,1994,833.0,Homicide
LSO,2007,895.0,Homicide
LSO,2008,752.0,Homicide
LBR,2007,100.0,Homicide
LBR,2008,177.0,Homicide
LBR,2009,145.0,Homicide
LBR,2010,129.0,Homicide
LBR,2011,161.0,Homicide
LBR,2012,135.0,Homicide
LTU,1990,180.0,Homicide
LTU,1991,214.0,Homicide
LTU,1992,266.0,Homicide
LTU,1993,416.0,Homicide
LTU,1994,465.0,Homicide
LTU,1995,502.0,Homicide
LTU,1996,405.0,Homicide
LTU,1997,391.0,Homicide
LTU,1998,311.0,Homicide
LTU,1999,309.0,Homicide
LTU,2000,370.0,Homicide
LTU,2001,353.0,Homicide
LTU,2002,293.0,Homicide
LTU,2004,343.0,Homicide
LTU,2005,372.0,Homicide
LTU,2006,288.0,Homicide
LTU,2007,277.0,Homicide
LTU,2008,298.0,Homicide
LTU,2009,252.0,Homicide
LTU,2010,219.0,Homicide
LTU,2011,211.0,Homicide
LTU,2012,202.0,Homicide
LTU,2013,198.0,Homicide
LTU,2014,159.0,Homicide
LTU,2015,172.0,Homicide
LTU,2016,153.0,Homicide
LTU,2017,100.0,Homicide
LTU,2018,92.0,Homicide
LTU,2019,94.0,Homicide
LTU,2020,101.0,Homicide
LTU,2021,72.0,Homicide
LTU,2022,67.0,Homicide
LTU,2023,75.0,Homicide
LUX,1994,6.0,Homicide
LUX,1995,2.0,Homicide
LUX,1996,4.0,Homicide
LUX,1997,4.0,Homicide
LUX,1998,4.0,Homicide
LUX,1999,6.0,Homicide
LUX,2000,4.0,Homicide
LUX,2001,9.0,Homicide
LUX,2002,6.0,Homicide
LUX,2003,3.0,Homicide
LUX,2004,2.0,Homicide
LUX,2005,4.0,Homicide
LUX,2006,7.0,Homicide
LUX,2007,7.0,Homicide
LUX,2008,8.0,Homicide
LUX,2009,5.0,Homicide
LUX,2010,10.0,Homicide
LUX,2011,4.0,Homicide
LUX,2012,0.0,Homicide
LUX,2013,1.0,Homicide
LUX,2014,4.0,Homicide
LUX,2015,5.0,Homicide
LUX,2016,5.0,Homicide
LUX,2017,2.0,Homicide
LUX,2018,3.0,Homicide
LUX,2019,4.0,Homicide
LUX,2020,3.0,Homicide
LUX,2021,4.0,Homicide
LUX,2022,10.0,Homicide
MAC,1991,12.0,Homicide
MAC,1992,3.0,Homicide
MAC,1993,12.0,Homicide
MAC,1994,13.0,Homicide
MAC,1995,8.0,Homicide
MAC,1996,17.0,Homicide
MAC,1997,30.0,Homicide
MAC,1998,24.0,Homicide
MAC,1999,37.0,Homicide
MAC,2000,10.0,Homicide
MAC,2001,8.0,Homicide
MAC,2002,2.0,Homicide
MAC,2003,8.0,Homicide
MAC,2004,4.0,Homicide
MAC,2005,4.0,Homicide
